id_n,WT2016,WT2017,WT2018,WT2019,WT2020,WT2021,WT2022,WT2023,WT2024,WT2025,WT2026,WT2027,WT2028,WT2029,WT2030
12100082120057.0,24.544186,24.544186,24.544186,24.544186,24.544186,24.544186,24.544186,24.544186,24.544186,24.544186,24.544186,24.544186,24.544186,24.544186,24.544186
12100082120061.0,24.544186,24.544186,24.544186,24.544186,24.544186,24.544186,24.544186,24.544186,24.544186,24.544186,24.544186,24.544186,24.544186,24.544186,24.544186
12100100320010.0,24.603077,24.603077,24.603077,24.603077,24.603077,24.603077,24.603077,24.603077,24.603077,24.603077,24.603077,24.603077,24.603077,24.603077,24.603077
12100100320015.0,24.603077,24.603077,24.603077,24.603077,24.603077,24.603077,24.603077,24.603077,24.603077,24.603077,24.603077,24.603077,24.603077,24.603077,24.603077
12100100320021.0,24.603077,24.603077,24.603077,24.603077,24.603077,24.603077,24.603077,24.603077,24.603077,24.603077,24.603077,24.603077,24.603077,24.603077,24.603077
12100100320033.0,24.603077,24.603077,24.603077,24.603077,24.603077,24.603077,24.603077,24.603077,24.603077,24.603077,24.603077,24.603077,24.603077,24.603077,24.603077
12100100320038.0,24.603077,24.603077,24.603077,24.603077,24.603077,24.603077,24.603077,24.603077,24.603077,24.603077,24.603077,24.603077,24.603077,24.603077,24.603077
12100100320050.0,24.603077,24.603077,24.603077,24.603077,24.603077,24.603077,24.603077,24.603077,24.603077,24.603077,24.603077,24.603077,24.603077,24.603077,24.603077
12100100320055.0,24.603077,24.603077,24.603077,24.603077,24.603077,24.603077,24.603077,24.603077,24.603077,24.603077,24.603077,24.603077,24.603077,24.603077,24.603077
12100100320061.0,24.603077,24.603077,24.603077,24.603077,24.603077,24.603077,24.603077,24.603077,24.603077,24.603077,24.603077,24.603077,24.603077,24.603077,24.603077
12100100320073.0,24.603077,24.603077,24.603077,24.603077,24.603077,24.603077,24.603077,24.603077,24.603077,24.603077,24.603077,24.603077,24.603077,24.603077,24.603077
12100100320078.0,24.603077,24.603077,24.603077,24.603077,24.603077,24.603077,24.603077,24.603077,24.603077,24.603077,24.603077,24.603077,24.603077,24.603077,24.603077
12100101020014.0,48.25312,48.25312,48.25312,48.25312,48.25312,48.25312,48.25312,48.25312,48.25312,48.25312,48.25312,48.25312,48.25312,48.25312,48.25312
12100101020022.0,48.25312,48.25312,48.25312,48.25312,48.25312,48.25312,48.25312,48.25312,48.25312,48.25312,48.25312,48.25312,48.25312,48.25312,48.25312
12100101020030.0,48.25312,48.25312,48.25312,48.25312,48.25312,48.25312,48.25312,48.25312,48.25312,48.25312,48.25312,48.25312,48.25312,48.25312,48.25312
12100101020047.0,48.25312,48.25312,48.25312,48.25312,48.25312,48.25312,48.25312,48.25312,48.25312,48.25312,48.25312,48.25312,48.25312,48.25312,48.25312
12100101020056.0,48.25312,48.25312,48.25312,48.25312,48.25312,48.25312,48.25312,48.25312,48.25312,48.25312,48.25312,48.25312,48.25312,48.25312,48.25312
12100101020073.0,48.25312,48.25312,48.25312,48.25312,48.25312,48.25312,48.25312,48.25312,48.25312,48.25312,48.25312,48.25312,48.25312,48.25312,48.25312
12100101020081.0,48.25312,48.25312,48.25312,48.25312,48.25312,48.25312,48.25312,48.25312,48.25312,48.25312,48.25312,48.25312,48.25312,48.25312,48.25312
12100101020089.0,48.25312,48.25312,48.25312,48.25312,48.25312,48.25312,48.25312,48.25312,48.25312,48.25312,48.25312,48.25312,48.25312,48.25312,48.25312
12100101020106.0,48.25312,48.25312,48.25312,48.25312,48.25312,48.25312,48.25312,48.25312,48.25312,48.25312,48.25312,48.25312,48.25312,48.25312,48.25312
12100101020115.0,48.25312,48.25312,48.25312,48.25312,48.25312,48.25312,48.25312,48.25312,48.25312,48.25312,48.25312,48.25312,48.25312,48.25312,48.25312
15020010120003.0,33.50912,33.50912,33.50912,33.50912,33.50912,33.50912,33.50912,33.50912,33.50912,33.50912,33.50912,33.50912,33.50912,33.50912,33.50912
15020010120009.0,33.50912,33.50912,33.50912,33.50912,33.50912,33.50912,33.50912,33.50912,33.50912,33.50912,33.50912,33.50912,33.50912,33.50912,33.50912
15020010120022.0,33.50912,33.50912,33.50912,33.50912,33.50912,33.50912,33.50912,33.50912,33.50912,33.50912,33.50912,33.50912,33.50912,33.50912,33.50912
15020010120029.0,33.50912,33.50912,33.50912,33.50912,33.50912,33.50912,33.50912,33.50912,33.50912,33.50912,33.50912,33.50912,33.50912,33.50912,33.50912
15020010120042.0,33.50912,33.50912,33.50912,33.50912,33.50912,33.50912,33.50912,33.50912,33.50912,33.50912,33.50912,33.50912,33.50912,33.50912,33.50912
15020010120049.0,33.50912,33.50912,33.50912,33.50912,33.50912,33.50912,33.50912,33.50912,33.50912,33.50912,33.50912,33.50912,33.50912,33.50912,33.50912
15020010120056.0,33.50912,33.50912,33.50912,33.50912,33.50912,33.50912,33.50912,33.50912,33.50912,33.50912,33.50912,33.50912,33.50912,33.50912,33.50912
15020010120069.0,33.50912,33.50912,33.50912,33.50912,33.50912,33.50912,33.50912,33.50912,33.50912,33.50912,33.50912,33.50912,33.50912,33.50912,33.50912
15020010120076.0,33.50912,33.50912,33.50912,33.50912,33.50912,33.50912,33.50912,33.50912,33.50912,33.50912,33.50912,33.50912,33.50912,33.50912,33.50912
15020010120089.0,33.50912,33.50912,33.50912,33.50912,33.50912,33.50912,33.50912,33.50912,33.50912,33.50912,33.50912,33.50912,33.50912,33.50912,33.50912
15020020210001.0,17.91702,17.91702,17.91702,17.91702,17.91702,17.91702,17.91702,17.91702,17.91702,17.91702,17.91702,17.91702,17.91702,17.91702,17.91702
15020020210010.0,17.91702,17.91702,17.91702,17.91702,17.91702,17.91702,17.91702,17.91702,17.91702,17.91702,17.91702,17.91702,17.91702,17.91702,17.91702
15020020210014.0,17.91702,17.91702,17.91702,17.91702,17.91702,17.91702,17.91702,17.91702,17.91702,17.91702,17.91702,17.91702,17.91702,17.91702,17.91702
15020020210018.0,17.91702,17.91702,17.91702,17.91702,17.91702,17.91702,17.91702,17.91702,17.91702,17.91702,17.91702,17.91702,17.91702,17.91702,17.91702
15020020210026.0,17.91702,17.91702,17.91702,17.91702,17.91702,17.91702,17.91702,17.91702,17.91702,17.91702,17.91702,17.91702,17.91702,17.91702,17.91702
15020020210030.0,17.91702,17.91702,17.91702,17.91702,17.91702,17.91702,17.91702,17.91702,17.91702,17.91702,17.91702,17.91702,17.91702,17.91702,17.91702
15020020210038.0,17.91702,17.91702,17.91702,17.91702,17.91702,17.91702,17.91702,17.91702,17.91702,17.91702,17.91702,17.91702,17.91702,17.91702,17.91702
15020020210042.0,17.91702,17.91702,17.91702,17.91702,17.91702,17.91702,17.91702,17.91702,17.91702,17.91702,17.91702,17.91702,17.91702,17.91702,17.91702
15020020210046.0,17.91702,17.91702,17.91702,17.91702,17.91702,17.91702,17.91702,17.91702,17.91702,17.91702,17.91702,17.91702,17.91702,17.91702,17.91702
15020020210054.0,17.91702,17.91702,17.91702,17.91702,17.91702,17.91702,17.91702,17.91702,17.91702,17.91702,17.91702,17.91702,17.91702,17.91702,17.91702
15020020610010.0,45.802914,45.802914,45.802914,45.802914,45.802914,45.802914,45.802914,45.802914,45.802914,45.802914,45.802914,45.802914,45.802914,45.802914,45.802914
15020020610018.0,45.802914,45.802914,45.802914,45.802914,45.802914,45.802914,45.802914,45.802914,45.802914,45.802914,45.802914,45.802914,45.802914,45.802914,45.802914
15020020610033.0,45.802914,45.802914,45.802914,45.802914,45.802914,45.802914,45.802914,45.802914,45.802914,45.802914,45.802914,45.802914,45.802914,45.802914,45.802914
15020020610041.0,45.802914,45.802914,45.802914,45.802914,45.802914,45.802914,45.802914,45.802914,45.802914,45.802914,45.802914,45.802914,45.802914,45.802914,45.802914
15020020610049.0,45.802914,45.802914,45.802914,45.802914,45.802914,45.802914,45.802914,45.802914,45.802914,45.802914,45.802914,45.802914,45.802914,45.802914,45.802914
15020020610064.0,45.802914,45.802914,45.802914,45.802914,45.802914,45.802914,45.802914,45.802914,45.802914,45.802914,45.802914,45.802914,45.802914,45.802914,45.802914
15020020610072.0,45.802914,45.802914,45.802914,45.802914,45.802914,45.802914,45.802914,45.802914,45.802914,45.802914,45.802914,45.802914,45.802914,45.802914,45.802914
15020020610087.0,45.802914,45.802914,45.802914,45.802914,45.802914,45.802914,45.802914,45.802914,45.802914,45.802914,45.802914,45.802914,45.802914,45.802914,45.802914
15020020610095.0,45.802914,45.802914,45.802914,45.802914,45.802914,45.802914,45.802914,45.802914,45.802914,45.802914,45.802914,45.802914,45.802914,45.802914,45.802914
15020020610103.0,45.802914,45.802914,45.802914,45.802914,45.802914,45.802914,45.802914,45.802914,45.802914,45.802914,45.802914,45.802914,45.802914,45.802914,45.802914
15020020820017.0,51.29023,51.29023,51.29023,51.29023,51.29023,51.29023,51.29023,51.29023,51.29023,51.29023,51.29023,51.29023,51.29023,51.29023,51.29023
15020020820030.0,51.29023,51.29023,51.29023,51.29023,51.29023,51.29023,51.29023,51.29023,51.29023,51.29023,51.29023,51.29023,51.29023,51.29023,51.29023
15020020820044.0,51.29023,51.29023,51.29023,51.29023,51.29023,51.29023,51.29023,51.29023,51.29023,51.29023,51.29023,51.29023,51.29023,51.29023,51.29023
15020020820071.0,51.29023,51.29023,51.29023,51.29023,51.29023,51.29023,51.29023,51.29023,51.29023,51.29023,51.29023,51.29023,51.29023,51.29023,51.29023
15020020820085.0,51.29023,51.29023,51.29023,51.29023,51.29023,51.29023,51.29023,51.29023,51.29023,51.29023,51.29023,51.29023,51.29023,51.29023,51.29023
15020020820112.0,51.29023,51.29023,51.29023,51.29023,51.29023,51.29023,51.29023,51.29023,51.29023,51.29023,51.29023,51.29023,51.29023,51.29023,51.29023
15020020820126.0,51.29023,51.29023,51.29023,51.29023,51.29023,51.29023,51.29023,51.29023,51.29023,51.29023,51.29023,51.29023,51.29023,51.29023,51.29023
15020020820140.0,51.29023,51.29023,51.29023,51.29023,51.29023,51.29023,51.29023,51.29023,51.29023,51.29023,51.29023,51.29023,51.29023,51.29023,51.29023
15020020820167.0,51.29023,51.29023,51.29023,51.29023,51.29023,51.29023,51.29023,51.29023,51.29023,51.29023,51.29023,51.29023,51.29023,51.29023,51.29023
15020020820180.0,51.29023,51.29023,51.29023,51.29023,51.29023,51.29023,51.29023,51.29023,51.29023,51.29023,51.29023,51.29023,51.29023,51.29023,51.29023
15020030320002.0,16.82007,16.82007,16.82007,16.82007,16.82007,16.82007,16.82007,16.82007,16.82007,16.82007,16.82007,16.82007,16.82007,16.82007,16.82007
15020030320006.0,16.82007,16.82007,16.82007,16.82007,16.82007,16.82007,16.82007,16.82007,16.82007,16.82007,16.82007,16.82007,16.82007,16.82007,16.82007
15020030320014.0,16.82007,16.82007,16.82007,16.82007,16.82007,16.82007,16.82007,16.82007,16.82007,16.82007,16.82007,16.82007,16.82007,16.82007,16.82007
15020030320017.0,16.82007,16.82007,16.82007,16.82007,16.82007,16.82007,16.82007,16.82007,16.82007,16.82007,16.82007,16.82007,16.82007,16.82007,16.82007
15020030320021.0,16.82007,16.82007,16.82007,16.82007,16.82007,16.82007,16.82007,16.82007,16.82007,16.82007,16.82007,16.82007,16.82007,16.82007,16.82007
15020030320028.0,16.82007,16.82007,16.82007,16.82007,16.82007,16.82007,16.82007,16.82007,16.82007,16.82007,16.82007,16.82007,16.82007,16.82007,16.82007
15020030320032.0,16.82007,16.82007,16.82007,16.82007,16.82007,16.82007,16.82007,16.82007,16.82007,16.82007,16.82007,16.82007,16.82007,16.82007,16.82007
15020030320040.0,16.82007,16.82007,16.82007,16.82007,16.82007,16.82007,16.82007,16.82007,16.82007,16.82007,16.82007,16.82007,16.82007,16.82007,16.82007
15020030320043.0,16.82007,16.82007,16.82007,16.82007,16.82007,16.82007,16.82007,16.82007,16.82007,16.82007,16.82007,16.82007,16.82007,16.82007,16.82007
15020030320047.0,16.82007,16.82007,16.82007,16.82007,16.82007,16.82007,16.82007,16.82007,16.82007,16.82007,16.82007,16.82007,16.82007,16.82007,16.82007
15020040220014.0,43.62128,43.62128,43.62128,43.62128,43.62128,43.62128,43.62128,43.62128,43.62128,43.62128,43.62128,43.62128,43.62128,43.62128,43.62128
15020040220022.0,43.62128,43.62128,43.62128,43.62128,43.62128,43.62128,43.62128,43.62128,43.62128,43.62128,43.62128,43.62128,43.62128,43.62128,43.62128
15020040220030.0,43.62128,43.62128,43.62128,43.62128,43.62128,43.62128,43.62128,43.62128,43.62128,43.62128,43.62128,43.62128,43.62128,43.62128,43.62128
15020040220047.0,43.62128,43.62128,43.62128,43.62128,43.62128,43.62128,43.62128,43.62128,43.62128,43.62128,43.62128,43.62128,43.62128,43.62128,43.62128
15020040220056.0,43.62128,43.62128,43.62128,43.62128,43.62128,43.62128,43.62128,43.62128,43.62128,43.62128,43.62128,43.62128,43.62128,43.62128,43.62128
15020040220073.0,43.62128,43.62128,43.62128,43.62128,43.62128,43.62128,43.62128,43.62128,43.62128,43.62128,43.62128,43.62128,43.62128,43.62128,43.62128
15020040220081.0,43.62128,43.62128,43.62128,43.62128,43.62128,43.62128,43.62128,43.62128,43.62128,43.62128,43.62128,43.62128,43.62128,43.62128,43.62128
15020040220089.0,43.62128,43.62128,43.62128,43.62128,43.62128,43.62128,43.62128,43.62128,43.62128,43.62128,43.62128,43.62128,43.62128,43.62128,43.62128
15020040220106.0,43.62128,43.62128,43.62128,43.62128,43.62128,43.62128,43.62128,43.62128,43.62128,43.62128,43.62128,43.62128,43.62128,43.62128,43.62128
15020040220115.0,43.62128,43.62128,43.62128,43.62128,43.62128,43.62128,43.62128,43.62128,43.62128,43.62128,43.62128,43.62128,43.62128,43.62128,43.62128
15040010120007.0,30.122871,30.122871,30.122871,30.122871,30.122871,30.122871,30.122871,30.122871,30.122871,30.122871,30.122871,30.122871,30.122871,30.122871,30.122871
15040010120015.0,30.122871,30.122871,30.122871,30.122871,30.122871,30.122871,30.122871,30.122871,30.122871,30.122871,30.122871,30.122871,30.122871,30.122871,30.122871
15040010120031.0,30.122871,30.122871,30.122871,30.122871,30.122871,30.122871,30.122871,30.122871,30.122871,30.122871,30.122871,30.122871,30.122871,30.122871,30.122871
15040010120039.0,30.122871,30.122871,30.122871,30.122871,30.122871,30.122871,30.122871,30.122871,30.122871,30.122871,30.122871,30.122871,30.122871,30.122871,30.122871
15040010120054.0,30.122871,30.122871,30.122871,30.122871,30.122871,30.122871,30.122871,30.122871,30.122871,30.122871,30.122871,30.122871,30.122871,30.122871,30.122871
15040010120064.0,30.122871,30.122871,30.122871,30.122871,30.122871,30.122871,30.122871,30.122871,30.122871,30.122871,30.122871,30.122871,30.122871,30.122871,30.122871
15040010120070.0,30.122871,30.122871,30.122871,30.122871,30.122871,30.122871,30.122871,30.122871,30.122871,30.122871,30.122871,30.122871,30.122871,30.122871,30.122871
15040010120085.0,30.122871,30.122871,30.122871,30.122871,30.122871,30.122871,30.122871,30.122871,30.122871,30.122871,30.122871,30.122871,30.122871,30.122871,30.122871
15040010120093.0,30.122871,30.122871,30.122871,30.122871,30.122871,30.122871,30.122871,30.122871,30.122871,30.122871,30.122871,30.122871,30.122871,30.122871,30.122871
15040010120109.0,30.122871,30.122871,30.122871,30.122871,30.122871,30.122871,30.122871,30.122871,30.122871,30.122871,30.122871,30.122871,30.122871,30.122871,30.122871
15040020220001.0,22.85197,22.85197,22.85197,22.85197,22.85197,22.85197,22.85197,22.85197,22.85197,22.85197,22.85197,22.85197,22.85197,22.85197,22.85197
15040020220010.0,22.85197,22.85197,22.85197,22.85197,22.85197,22.85197,22.85197,22.85197,22.85197,22.85197,22.85197,22.85197,22.85197,22.85197,22.85197
15040020220014.0,22.85197,22.85197,22.85197,22.85197,22.85197,22.85197,22.85197,22.85197,22.85197,22.85197,22.85197,22.85197,22.85197,22.85197,22.85197
15040020220018.0,22.85197,22.85197,22.85197,22.85197,22.85197,22.85197,22.85197,22.85197,22.85197,22.85197,22.85197,22.85197,22.85197,22.85197,22.85197
15040020220026.0,22.85197,22.85197,22.85197,22.85197,22.85197,22.85197,22.85197,22.85197,22.85197,22.85197,22.85197,22.85197,22.85197,22.85197,22.85197
15040020220030.0,22.85197,22.85197,22.85197,22.85197,22.85197,22.85197,22.85197,22.85197,22.85197,22.85197,22.85197,22.85197,22.85197,22.85197,22.85197
15040020220038.0,22.85197,22.85197,22.85197,22.85197,22.85197,22.85197,22.85197,22.85197,22.85197,22.85197,22.85197,22.85197,22.85197,22.85197,22.85197
15040020220042.0,22.85197,22.85197,22.85197,22.85197,22.85197,22.85197,22.85197,22.85197,22.85197,22.85197,22.85197,22.85197,22.85197,22.85197,22.85197
15040020220046.0,22.85197,22.85197,22.85197,22.85197,22.85197,22.85197,22.85197,22.85197,22.85197,22.85197,22.85197,22.85197,22.85197,22.85197,22.85197
15040020220054.0,22.85197,22.85197,22.85197,22.85197,22.85197,22.85197,22.85197,22.85197,22.85197,22.85197,22.85197,22.85197,22.85197,22.85197,22.85197
15040040120001.0,13.01245,13.01245,13.01245,13.01245,13.01245,13.01245,13.01245,13.01245,13.01245,13.01245,13.01245,13.01245,13.01245,13.01245,13.01245
15040040120004.0,13.01245,13.01245,13.01245,13.01245,13.01245,13.01245,13.01245,13.01245,13.01245,13.01245,13.01245,13.01245,13.01245,13.01245,13.01245
15040040120011.0,13.01245,13.01245,13.01245,13.01245,13.01245,13.01245,13.01245,13.01245,13.01245,13.01245,13.01245,13.01245,13.01245,13.01245,13.01245
15040040120014.0,13.01245,13.01245,13.01245,13.01245,13.01245,13.01245,13.01245,13.01245,13.01245,13.01245,13.01245,13.01245,13.01245,13.01245,13.01245
15040040120021.0,13.01245,13.01245,13.01245,13.01245,13.01245,13.01245,13.01245,13.01245,13.01245,13.01245,13.01245,13.01245,13.01245,13.01245,13.01245
15040040120025.0,13.01245,13.01245,13.01245,13.01245,13.01245,13.01245,13.01245,13.01245,13.01245,13.01245,13.01245,13.01245,13.01245,13.01245,13.01245
15040040120028.0,13.01245,13.01245,13.01245,13.01245,13.01245,13.01245,13.01245,13.01245,13.01245,13.01245,13.01245,13.01245,13.01245,13.01245,13.01245
15040040120035.0,13.01245,13.01245,13.01245,13.01245,13.01245,13.01245,13.01245,13.01245,13.01245,13.01245,13.01245,13.01245,13.01245,13.01245,13.01245
15040040120038.0,13.01245,13.01245,13.01245,13.01245,13.01245,13.01245,13.01245,13.01245,13.01245,13.01245,13.01245,13.01245,13.01245,13.01245,13.01245
15040040120045.0,13.01245,13.01245,13.01245,13.01245,13.01245,13.01245,13.01245,13.01245,13.01245,13.01245,13.01245,13.01245,13.01245,13.01245,13.01245
15060010120003.0,5.195944,5.195944,5.195944,5.195944,5.195944,5.195944,5.195944,5.195944,5.195944,5.195944,5.195944,5.195944,5.195944,5.195944,5.195944
15060010120007.0,5.195944,5.195944,5.195944,5.195944,5.195944,5.195944,5.195944,5.195944,5.195944,5.195944,5.195944,5.195944,5.195944,5.195944,5.195944
15060010120010.0,5.195944,5.195944,5.195944,5.195944,5.195944,5.195944,5.195944,5.195944,5.195944,5.195944,5.195944,5.195944,5.195944,5.195944,5.195944
15060010120016.0,5.195944,5.195944,5.195944,5.195944,5.195944,5.195944,5.195944,5.195944,5.195944,5.195944,5.195944,5.195944,5.195944,5.195944,5.195944
15060010120020.0,5.195944,5.195944,5.195944,5.195944,5.195944,5.195944,5.195944,5.195944,5.195944,5.195944,5.195944,5.195944,5.195944,5.195944,5.195944
15060010120026.0,5.195944,5.195944,5.195944,5.195944,5.195944,5.195944,5.195944,5.195944,5.195944,5.195944,5.195944,5.195944,5.195944,5.195944,5.195944
15060010120030.0,5.195944,5.195944,5.195944,5.195944,5.195944,5.195944,5.195944,5.195944,5.195944,5.195944,5.195944,5.195944,5.195944,5.195944,5.195944
15060010120033.0,5.195944,5.195944,5.195944,5.195944,5.195944,5.195944,5.195944,5.195944,5.195944,5.195944,5.195944,5.195944,5.195944,5.195944,5.195944
15060010120039.0,5.195944,5.195944,5.195944,5.195944,5.195944,5.195944,5.195944,5.195944,5.195944,5.195944,5.195944,5.195944,5.195944,5.195944,5.195944
15060010120042.0,5.195944,5.195944,5.195944,5.195944,5.195944,5.195944,5.195944,5.195944,5.195944,5.195944,5.195944,5.195944,5.195944,5.195944,5.195944
15060020220004.0,15.632272,15.632272,15.632272,15.632272,15.632272,15.632272,15.632272,15.632272,15.632272,15.632272,15.632272,15.632272,15.632272,15.632272,15.632272
15060020220008.0,15.632272,15.632272,15.632272,15.632272,15.632272,15.632272,15.632272,15.632272,15.632272,15.632272,15.632272,15.632272,15.632272,15.632272,15.632272
15060020220013.0,15.632272,15.632272,15.632272,15.632272,15.632272,15.632272,15.632272,15.632272,15.632272,15.632272,15.632272,15.632272,15.632272,15.632272,15.632272
15060020220023.0,15.632272,15.632272,15.632272,15.632272,15.632272,15.632272,15.632272,15.632272,15.632272,15.632272,15.632272,15.632272,15.632272,15.632272,15.632272
15060020220028.0,15.632272,15.632272,15.632272,15.632272,15.632272,15.632272,15.632272,15.632272,15.632272,15.632272,15.632272,15.632272,15.632272,15.632272,15.632272
15060020220037.0,15.632272,15.632272,15.632272,15.632272,15.632272,15.632272,15.632272,15.632272,15.632272,15.632272,15.632272,15.632272,15.632272,15.632272,15.632272
15060020220042.0,15.632272,15.632272,15.632272,15.632272,15.632272,15.632272,15.632272,15.632272,15.632272,15.632272,15.632272,15.632272,15.632272,15.632272,15.632272
15060020220047.0,15.632272,15.632272,15.632272,15.632272,15.632272,15.632272,15.632272,15.632272,15.632272,15.632272,15.632272,15.632272,15.632272,15.632272,15.632272
15060020220056.0,15.632272,15.632272,15.632272,15.632272,15.632272,15.632272,15.632272,15.632272,15.632272,15.632272,15.632272,15.632272,15.632272,15.632272,15.632272
15060020220061.0,15.632272,15.632272,15.632272,15.632272,15.632272,15.632272,15.632272,15.632272,15.632272,15.632272,15.632272,15.632272,15.632272,15.632272,15.632272
15060030310010.0,14.5406065,14.5406065,14.5406065,14.5406065,14.5406065,14.5406065,14.5406065,14.5406065,14.5406065,14.5406065,14.5406065,14.5406065,14.5406065,14.5406065,14.5406065
15060030310015.0,14.5406065,14.5406065,14.5406065,14.5406065,14.5406065,14.5406065,14.5406065,14.5406065,14.5406065,14.5406065,14.5406065,14.5406065,14.5406065,14.5406065,14.5406065
15060030310021.0,14.5406065,14.5406065,14.5406065,14.5406065,14.5406065,14.5406065,14.5406065,14.5406065,14.5406065,14.5406065,14.5406065,14.5406065,14.5406065,14.5406065,14.5406065
15060030310033.0,14.5406065,14.5406065,14.5406065,14.5406065,14.5406065,14.5406065,14.5406065,14.5406065,14.5406065,14.5406065,14.5406065,14.5406065,14.5406065,14.5406065,14.5406065
15060030310038.0,14.5406065,14.5406065,14.5406065,14.5406065,14.5406065,14.5406065,14.5406065,14.5406065,14.5406065,14.5406065,14.5406065,14.5406065,14.5406065,14.5406065,14.5406065
15060030310050.0,14.5406065,14.5406065,14.5406065,14.5406065,14.5406065,14.5406065,14.5406065,14.5406065,14.5406065,14.5406065,14.5406065,14.5406065,14.5406065,14.5406065,14.5406065
15060030310055.0,14.5406065,14.5406065,14.5406065,14.5406065,14.5406065,14.5406065,14.5406065,14.5406065,14.5406065,14.5406065,14.5406065,14.5406065,14.5406065,14.5406065,14.5406065
15060030310061.0,14.5406065,14.5406065,14.5406065,14.5406065,14.5406065,14.5406065,14.5406065,14.5406065,14.5406065,14.5406065,14.5406065,14.5406065,14.5406065,14.5406065,14.5406065
15060030310073.0,14.5406065,14.5406065,14.5406065,14.5406065,14.5406065,14.5406065,14.5406065,14.5406065,14.5406065,14.5406065,14.5406065,14.5406065,14.5406065,14.5406065,14.5406065
15060030310078.0,14.5406065,14.5406065,14.5406065,14.5406065,14.5406065,14.5406065,14.5406065,14.5406065,14.5406065,14.5406065,14.5406065,14.5406065,14.5406065,14.5406065,14.5406065
15060030610004.0,15.149588,15.149588,15.149588,15.149588,15.149588,15.149588,15.149588,15.149588,15.149588,15.149588,15.149588,15.149588,15.149588,15.149588,15.149588
15060030610011.0,15.149588,15.149588,15.149588,15.149588,15.149588,15.149588,15.149588,15.149588,15.149588,15.149588,15.149588,15.149588,15.149588,15.149588,15.149588
15060030610015.0,15.149588,15.149588,15.149588,15.149588,15.149588,15.149588,15.149588,15.149588,15.149588,15.149588,15.149588,15.149588,15.149588,15.149588,15.149588
15060030610023.0,15.149588,15.149588,15.149588,15.149588,15.149588,15.149588,15.149588,15.149588,15.149588,15.149588,15.149588,15.149588,15.149588,15.149588,15.149588
15060030610027.0,15.149588,15.149588,15.149588,15.149588,15.149588,15.149588,15.149588,15.149588,15.149588,15.149588,15.149588,15.149588,15.149588,15.149588,15.149588
15060030610031.0,15.149588,15.149588,15.149588,15.149588,15.149588,15.149588,15.149588,15.149588,15.149588,15.149588,15.149588,15.149588,15.149588,15.149588,15.149588
15060030610039.0,15.149588,15.149588,15.149588,15.149588,15.149588,15.149588,15.149588,15.149588,15.149588,15.149588,15.149588,15.149588,15.149588,15.149588,15.149588
15060030610043.0,15.149588,15.149588,15.149588,15.149588,15.149588,15.149588,15.149588,15.149588,15.149588,15.149588,15.149588,15.149588,15.149588,15.149588,15.149588
15060030610051.0,15.149588,15.149588,15.149588,15.149588,15.149588,15.149588,15.149588,15.149588,15.149588,15.149588,15.149588,15.149588,15.149588,15.149588,15.149588
15060030610055.0,15.149588,15.149588,15.149588,15.149588,15.149588,15.149588,15.149588,15.149588,15.149588,15.149588,15.149588,15.149588,15.149588,15.149588,15.149588
15060030910001.0,12.448329,12.448329,12.448329,12.448329,12.448329,12.448329,12.448329,12.448329,12.448329,12.448329,12.448329,12.448329,12.448329,12.448329,12.448329
15060030910007.0,12.448329,12.448329,12.448329,12.448329,12.448329,12.448329,12.448329,12.448329,12.448329,12.448329,12.448329,12.448329,12.448329,12.448329,12.448329
15060030910009.0,12.448329,12.448329,12.448329,12.448329,12.448329,12.448329,12.448329,12.448329,12.448329,12.448329,12.448329,12.448329,12.448329,12.448329,12.448329
15060030910015.0,12.448329,12.448329,12.448329,12.448329,12.448329,12.448329,12.448329,12.448329,12.448329,12.448329,12.448329,12.448329,12.448329,12.448329,12.448329
15060030910018.0,12.448329,12.448329,12.448329,12.448329,12.448329,12.448329,12.448329,12.448329,12.448329,12.448329,12.448329,12.448329,12.448329,12.448329,12.448329
15060030910021.0,12.448329,12.448329,12.448329,12.448329,12.448329,12.448329,12.448329,12.448329,12.448329,12.448329,12.448329,12.448329,12.448329,12.448329,12.448329
15060030910027.0,12.448329,12.448329,12.448329,12.448329,12.448329,12.448329,12.448329,12.448329,12.448329,12.448329,12.448329,12.448329,12.448329,12.448329,12.448329
15060030910030.0,12.448329,12.448329,12.448329,12.448329,12.448329,12.448329,12.448329,12.448329,12.448329,12.448329,12.448329,12.448329,12.448329,12.448329,12.448329
15060030910036.0,12.448329,12.448329,12.448329,12.448329,12.448329,12.448329,12.448329,12.448329,12.448329,12.448329,12.448329,12.448329,12.448329,12.448329,12.448329
15060030910039.0,12.448329,12.448329,12.448329,12.448329,12.448329,12.448329,12.448329,12.448329,12.448329,12.448329,12.448329,12.448329,12.448329,12.448329,12.448329
15060031220006.0,26.298939,26.298939,26.298939,26.298939,26.298939,26.298939,26.298939,26.298939,26.298939,26.298939,26.298939,26.298939,26.298939,26.298939,26.298939
15060031220012.0,26.298939,26.298939,26.298939,26.298939,26.298939,26.298939,26.298939,26.298939,26.298939,26.298939,26.298939,26.298939,26.298939,26.298939,26.298939
15060031220024.0,26.298939,26.298939,26.298939,26.298939,26.298939,26.298939,26.298939,26.298939,26.298939,26.298939,26.298939,26.298939,26.298939,26.298939,26.298939
