,weight,CONS_Total,vatax,table_row
4890,214.29504,336925.08104984195,28485.202250367714,45
5513,413.52945,336971.001982541,33098.64427701173,45
3488,170.756,337051.97120370687,15100.184136849184,45
15,31.95289,337176.3030883406,18568.659977746895,45
4459,23.01741,337384.546203756,8492.174712794726,45
7151,42.232895,337410.12889606744,16048.022886989394,45
2548,28.241571,337410.1288960675,43896.062602647464,45
3250,127.97613,337486.876973002,23707.48096504555,45
3974,322.25674,337556.46189608914,23024.442267348353,45
5896,242.88655,337614.9183480209,17634.80856462798,45
2037,49.549534,337631.4191845618,21066.0040271548,45
8032,38.878677,337704.7135980342,20423.23888282894,45
6424,13.478595,337934.57408845285,40691.830390635005,45
4317,17.630356,338024.1135115429,12958.912790378574,45
2864,17.139467,338049.69620385446,13561.38519431385,45
8094,42.030693,338446.2279346824,3152.4272600817285,45
3798,101.49925,338676.4721654856,29574.87144668275,45
4116,124.01294,338776.24466550036,25838.775061514683,45
1774,42.733105,338851.96943474235,30719.799258390583,45
4159,317.315,338979.4991559151,36675.39246744469,45
3782,147.9282,339173.54387709755,32377.82633844355,45
3999,155.47586,339304.5272617324,29601.92514380214,45
830,171.42734,339368.48399251106,11590.110838253007,45
5851,119.457886,339533.4923579201,13476.962309685978,45
5076,237.14983,339610.2404348545,17602.17144491161,45
5996,224.49844,339791.2379829583,19593.784041360082,45
5496,138.4953,339818.73937719304,8801.085722455806,45
3691,83.84919,340136.01439227845,17681.037538525205,45
1885,40.751556,340326.55581957585,15549.160386915599,45
2370,81.39874,340344.4637041938,29285.914937024616,45
7689,14.959192,340671.92216578085,20823.671974234327,45
1209,85.200554,340761.461588871,7045.47346258071,45
3687,40.077705,340761.7174157941,20015.936838537917,45
1082,89.92519,340774.25293502666,10053.99807841038,45
6012,84.23392,340812.62697349396,14092.865627084784,45
4342,32.51203,340966.1231273628,16922.9509640419,45
2839,35.961628,341136.24803123414,26929.55710494528,45
6274,27.643959,341160.8074158532,19663.279425024215,45
386,68.58108,341234.7413966333,13122.002453864237,45
3710,41.947998,341275.2899639471,28971.07513842036,45
1336,115.188896,341320.6992427999,30362.92070064549,45
1886,40.751556,341360.09658895957,25142.286263334725,45
4885,201.25099,341496.3244255181,19965.494164972763,45
6923,9.44201,341541.733704371,24540.197599784122,45
6039,179.23029,341725.92908901366,30581.03873529314,45
8318,51.17917,341732.83641593787,35384.585748503734,45
2003,65.27127,341774.0245505593,24596.146947869325,45
4145,39.377483,341874.3087044203,15510.786348448384,45
1939,84.56495,341971.5229352039,43559.52228529,45
7387,21.870773,342078.97024291207,18373.489618102638,45
5674,888.09296,342130.13562753506,13947.044280909362,45
6896,105.4164,342146.6364640758,16257.161396635722,45
7201,38.883312,342168.50966600224,16282.104521639412,45
4900,240.42065,342174.2657717723,22846.540225014345,45
35,46.41328,342219.6750506252,13734.068367416323,45
359,82.458916,342501.0846660515,13499.986732766309,45
639,203.3606,342627.46316607005,27028.52375015222,45
2036,49.549534,342795.2856276334,16809.747550563618,45
5866,248.09232,342820.8683199449,16729.162069782466,45
1061,169.30661,342892.24403149384,21421.501119515076,45
7153,42.232895,342987.1558199694,15618.233656156584,45
5062,559.0306,343002.5054353564,28362.25183111876,46
1144,85.96678,343051.11255074816,21506.72985895076,46
132,68.15318,343268.5654353957,30332.758706410248,46
7145,74.48268,343281.3567815514,15623.98976192667,46
3223,84.322784,343370.89620464155,11159.170386266182,46
5371,272.80692,343440.4811277288,15782.704785027072,46
1848,34.00876,343601.14043544483,27909.43817720561,46
6404,4.615485,343601.1404354449,25814.215676895663,46
1810,74.1719,343665.09716622357,38540.96553454759,46
358,82.458916,343687.226195073,18362.55301713948,46
8280,31.064322,343729.05389700225,21915.4133686266,46
2443,39.148758,343908.1327431827,25890.963753830096,46
7082,26.70327,344023.2548585843,41255.928756103065,46
3659,110.870026,344079.1530412848,30490.802183837477,46
1718,19.773375,344352.50410863303,12482.57585088503,46
1594,179.14473,344378.98219517537,17659.636567516267,46
7285,40.894665,344381.4125509449,16869.2273101878,46
7457,31.463665,344421.06572402775,23657.786585230504,46
4063,19.067984,344765.15293561714,28870.70784080936,46
4365,42.775,344836.9123875508,12298.649084511668,46
2901,25.97274,344841.9010125515,22310.665964838918,46
2992,23.808462,345136.1019741335,19451.80009903139,46
1000,354.16647,345304.94774338923,16706.52138708681,46
7321,16.64761,345466.1187049516,37053.58780355832,46
3679,115.888954,345509.22554149636,14510.08736031958,46
6184,237.85577,345634.96447420726,13415.563848138434,46
2017,12.369762,345666.68701267353,22209.895739824005,46
7012,59.17287,345804.3474800016,14827.36774777036,46
2397,48.34614,345900.0011665543,22175.819593665125,46
2422,38.365383,345967.5394742564,49972.59159393098,46
543,288.44913,345984.0403107974,18958.693704727673,46
3641,76.16705,346230.0434800646,25161.477119972184,46
6573,21.526144,346287.32312814996,24636.132695952154,46
8345,63.570885,346437.2377050952,18374.871083487462,46
3706,41.88771,346504.7760127976,24820.328080594794,46
4541,16.802084,346568.73274357617,15272.867309951649,46
8298,38.516888,346875.0854840062,44523.382196490275,46
2045,43.588688,346901.3077436255,9756.599280289465,46
4775,408.79105,346927.2741763215,18331.335736846406,46
1426,128.78261,346936.3560320921,27116.515420357548,46
7104,14.401721,347208.3000513632,24041.33509971032,46
1523,208.46944,347272.3846956034,14660.820583418801,46
7222,42.046677,347286.9668302209,23059.247520238117,46
660,203.18814,347299.1186090689,52056.49375289311,46
2276,33.69747,347349.0048590763,19077.653223976038,46
1097,84.79122,347796.7019745271,26566.346830853076,46
1087,89.92519,347812.051589914,36689.801918889134,46
5834,815.89355,347847.86735915,47225.01043967838,46
5926,340.77713,347883.68312838615,27485.021311758217,46
5873,160.5961,347937.40678224026,7312.173029927855,46
6205,121.09514,347937.4067822403,12154.976684490412,46
305,38.577274,348180.44235919917,28703.78077347697,46
1642,69.47367,348248.3644072862,29125.645765366295,46
2722,29.07668,348253.60885921016,11688.19488057521,46
2122,21.217857,348290.9595899848,47201.29528390564,46
6605,19.979324,348321.1471669124,12007.236636391637,46
3751,28.205776,348346.7298592238,31054.1906295939,46
7427,12.175407,348666.51351311733,17464.024906429637,46
4465,22.413788,348768.8442823632,21838.665291692167,46
7220,42.046677,348768.8442823633,10034.811059176776,46
4183,25.30302,348807.21832083043,48882.76890146208,46
6603,19.979324,348813.86982083134,17451.591717966265,46
6718,17.83481,348999.08851316647,23024.423080329114,46
3524,75.7386,349136.21174395597,24587.627911329597,46
98,39.47442,349178.1673593468,12774.71740573594,46
2656,6.7040496,349223.9603785844,25926.61323556614,46
1095,84.79122,349523.53370555176,17162.788704461997,46
1998,52.07591,349546.55812863214,22642.21765719565,46
731,89.918045,349587.49043633044,34168.24385120842,46
3811,114.27587,350035.82711908914,15219.143656097549,46
5921,340.77713,350173.3340902633,29969.740302510392,46
7315,19.347223,350354.97120567475,21312.940964691323,46
3982,116.91588,350389.5078402953,26096.226485591233,46
2389,99.09025,350541.59694608697,31482.617582061124,46
80,40.371567,350580.0988980158,29330.428821646594,46
7814,28.54508,350674.7548595682,25524.49168646819,46
4247,13.595653,350747.9213595791,43300.17134630932,46
1806,31.608963,350823.5054240133,32017.204393245975,46
5329,414.1687,350907.4294461411,24956.0954286918,46
7411,9.059414,351034.1916865445,39254.914520230115,46
4355,44.436317,351114.0096865563,12889.033666329771,46
8134,23.546463,351183.0829557972,39432.66306641025,46
2519,34.016243,351205.5957250314,30017.13224001741,46
6265,255.52666,351531.77505200275,18979.79942588464,46
4838,321.71817,351772.2523597306,39829.949486661346,46
4674,44.024868,351841.83728281775,9039.081509029476,46
3008,23.505556,352030.4840559226,20758.41308441698,46
6144,81.026924,352043.4288982323,33692.405774214945,46
3732,29.680702,352506.3477156084,36037.94212744654,46
605,203.28836,352619.03947524045,31526.19130274065,46
5586,374.32687,352732.49871564185,25267.136197487813,47
3967,103.98502,352741.70848487405,34457.18117384731,47
7001,47.098232,352951.6144752897,39296.93409235173,47
5711,1200.5664,353252.4669368726,24621.780805565417,47
3128,327.8727,353338.29686957767,35874.41116251851,47
5631,325.4606,353461.7333599805,13378.878267363776,47
4113,124.01294,353582.2278407676,31098.608579119697,47
3734,29.680702,353731.88659078977,11746.29317481457,47
1944,64.88995,353760.0275523323,27794.699802188647,47
673,221.30803,353984.64359082707,33170.05836259921,47
40,98.33422,354252.7502062514,12753.07444804043,47
3669,44.744534,354311.10432741384,27531.994972245935,47
2846,6.438478,354441.03882166394,10989.250143933354,47
7243,68.84874,354614.4894755357,21203.574955059754,47
1404,102.49166,354729.0999370911,20784.914195382444,47
5030,199.38756,354859.57166787965,25071.15998303574,47
3006,23.505556,355084.1877063744,25406.913632604643,47
8149,25.81471,355164.51736023236,17080.284521757487,47
6649,26.004063,355187.5417833128,31805.938043166636,47
1777,42.733105,355429.55405257933,40750.77291372065,47
4269,19.834152,355599.4231295276,33170.51885106081,47
3978,322.25674,355616.307706453,27150.246200170233,47
5413,529.2156,355714.92898531386,24806.954728188968,47
3647,76.16705,355942.48703342443,26299.301897159734,47
901,187.0715,356117.60056229646,21501.952291161593,47
2375,81.39874,356175.16161999735,17868.890199277994,47
6031,179.23029,356184.2434757679,14383.971082897076,47
5846,191.57251,356257.5378892403,10655.415196287813,47
67,54.249287,356499.9338988915,32073.788831667807,47
6276,27.643959,356523.23973158735,22030.961435855235,47
2523,50.17325,356653.6858796835,25726.761243228877,47
5652,256.76852,356696.4089758437,20056.49819719776,47
5969,170.81729,356821.7641681698,32490.454141344828,47
2249,105.350204,357032.0538989703,11734.780963274407,47
5328,414.1687,357036.9146105094,32236.552315826506,47
3717,41.947998,357192.96903360944,19428.775675951056,47
6270,27.643959,357211.13274515053,22214.730868670882,47
4714,155.80722,357216.2492836128,27998.465946449556,47
3925,87.74173,357339.3020336311,29855.040301531903,47
7164,41.10871,357351.83755286376,17105.227646761177,47
7025,33.36095,357412.3406201803,29989.33024914791,47
8061,44.575405,357466.9596682654,22391.251445620066,47
2103,57.778572,357552.9175144318,31913.769091259514,47
3528,75.7386,357554.7083028937,18883.8643297166,47
242,64.665504,357620.4558221342,31079.13375459759,47
5870,160.5961,357620.4558221342,9524.436347562812,47
59,38.95181,357684.41255291284,30131.29500445737,47
6811,56.635666,357792.37151446735,22831.478414915964,47
7420,12.175407,357889.0740914047,35799.140486065065,47
7296,17.655386,357912.2264279465,37147.62338482223,47
2936,22.875942,358055.36159142933,24584.327744021415,47
5937,67.399086,358206.93904337485,25077.14633303663,47
7846,36.54446,358469.8012068751,43919.85450649714,47
7782,15.624219,358497.6863414948,22549.697850451208,47
5722,245.09528,358684.69582229166,24339.117638215914,47
2889,33.90224,358771.6769761506,19102.59634897973,47
139,68.15318,358839.47111077607,26411.507585637868,47
2182,19.719496,358848.4250530851,20303.703753003563,47
1704,43.312157,359000.6420723384,21458.5704406744,47
5882,281.81128,359068.18038004066,29960.875899624472,47
7113,32.560333,359129.8346685113,20906.17615693884,47
1564,94.82217,359157.4639762078,23316.065772679955,47
3123,327.8727,359424.0356300933,31330.483706557847,47
4921,317.6609,359425.4170954781,18471.55063600176,47
5385,292.29312,359427.74512047856,17842.56560888948,47
801,89.676605,359513.5750531835,33746.12942806904,47
4811,289.6051,359561.79842819064,32385.577894213933,48
7598,22.139606,359588.7881685792,25380.358797985333,48
74,39.18004,359597.74211088824,14015.848931881079,48
7619,30.14135,359615.90582242946,8639.914760893502,48
802,89.676605,359694.0609474409,30466.799222776233,48
6060,77.41325,359718.2365916753,10107.721732264481,48
3841,145.78625,359794.9846686097,25687.58134995384,48
5933,67.399086,359961.27216863434,11153.414280496097,48
756,56.47284,360009.87928402604,26529.50775392455,48
387,68.58108,360299.7311879152,33956.150540600116,48
2791,42.31,360306.6385148393,18776.417022008398,48
6674,18.741667,360360.490082155,22971.102353878927,48
780,147.25504,360415.364957163,41276.075126298354,48
1284,50.531567,360577.5592264178,10419.146241445169,48
1353,128.37134,360588.04813026544,21316.778368538042,48
1602,54.658108,360784.01155337144,30691.594340117183,48
4744,145.66737,360818.29236106883,23772.716830439815,48
4724,234.42424,360832.6186687632,48038.482494125645,48
440,33.06623,360847.71245722694,15668.695516740976,48
6250,475.77917,360920.62313031475,23504.098561169314,48
5530,339.31854,361077.2147899533,32373.336575942893,48
4062,19.067984,361176.4500534295,40569.03346753992,48
350,82.458916,361457.9875823173,17922.59466611286,48
7247,68.84874,361509.02505347866,17320.122262177578,48
1614,77.291885,361521.81639963447,19902.695051021165,48
2815,8.311476,361545.9920438687,18148.75206181939,48
6112,227.18774,361569.65603425686,9856.371780304227,48
7240,68.84874,361593.70376502967,31540.811811396656,48
3198,58.46052,361611.3558227246,43193.817698697436,48
4014,393.26248,361790.9463227511,44843.97810086462,48
6954,37.782845,361841.6000535278,14985.062021447535,48
264,33.126137,361875.88086122525,44981.433906654194,48
1041,95.07575,362170.721390115,20169.413805387536,48
1854,78.341835,362293.00665936386,24412.200994476723,48
2497,43.399883,362318.8451785985,25551.948310991484,48
804,89.676605,362402.62849591847,37508.43528151022,48
4649,18.233555,362764.11193827976,22167.185435010004,48
2495,43.399883,363069.5692844787,19624.48327213385,48
2301,41.119083,363146.3173614132,15428.282165743873,48
3148,166.02797,363168.57430372416,27839.866045464554,48
5147,269.1147,363199.9131018058,36306.04234719774,48
7550,18.443146,363258.88120758365,49741.96362274303,48
102,54.682346,363272.90052297036,30189.750177254486,48
5909,84.08181,363308.767457591,32814.983384662075,48
4028,131.0875,363466.3568422297,11963.144866192804,48
34,46.41328,363864.55144805793,10816.010547273108,48
3358,35.59572,363886.9363038305,43009.43044386246,48
301,38.577274,363964.5797749958,34609.48773252369,48
2100,57.778572,364089.2954000142,42525.572192829335,48
1055,102.07874,364294.9802461985,19144.42405090899,48
1652,49.662926,364348.7039000526,16773.292214019762,48
7829,21.951656,364425.451976987,14825.809761808589,48
5233,292.34357,364425.70780391013,24271.617704552078,48
7281,40.894665,364705.32663087465,19810.367114469045,48
7897,13.027424,365096.99765016325,53250.69382999286,48
1603,54.658108,365119.25459247426,29419.859518294437,48
3061,12.340416,365132.94133286097,23421.92055779178,48
4225,7.3314357,365167.3500540198,4796.754808401899,48
2489,26.609756,365285.0304386526,37382.453313222366,48
6744,12.012667,365325.06735212007,17664.740314632403,48
3640,76.16705,365333.765467506,22141.282959044627,48
3878,177.96039,365386.5489574177,26427.13061604883,48
2217,15.703077,365576.6731310035,24939.28759984316,48
170,49.923527,365615.04716947064,13235.205867342524,48
30,46.41328,365615.0471694707,16433.68197358491,48
8211,9.144867,365791.0560925737,22690.108457202743,48
5941,193.04697,365861.92015027645,21873.777536889673,48
5307,153.8298,365904.77115989826,26168.484800025006,48
5201,283.58096,365929.5863714402,29102.084105747424,48
3979,322.25674,365996.4595291426,30719.430867621304,48
2468,27.746428,366088.32697723305,35664.83135142982,48
874,184.91423,366350.54957342567,25594.524306670857,48
6057,86.38418,366359.0941926577,37710.16760173238,48
3556,123.28684,366721.49861194217,22420.991325432165,48
366,124.06595,366797.47920810716,7504.887451110211,48
1727,52.15741,366843.0164004216,27170.737936711725,48
7754,20.452778,366868.59909273306,12872.571203827338,48
4962,240.02412,367104.3436023833,35893.15688030974,48
4862,172.90579,367180.70793893316,28142.36859070161,48
1425,128.78261,367429.8833620468,10917.413943922726,48
3858,121.82323,367607.04350630386,11194.532062713715,48
4864,172.90579,368071.4972852187,23796.89247467416,48
4483,15.671429,368186.1077467741,55055.232988913645,48
5747,353.87787,368213.99288139364,27777.393110839934,48
7682,14.959192,368274.00987755635,44883.948499332066,48
1047,95.07575,368312.3583333313,26838.55307272028,48
3363,138.90283,368365.18659295444,29701.505773624565,48
7059,4.1379266,368390.76928526594,44717.267025845875,48
3423,46.302246,368518.68274682324,55749.80308517023,48
2976,8.147934,368632.7815545324,53307.14204057812,48
4296,19.466852,368887.0735161085,45708.85217983871,48
2871,35.25833,368902.4231314955,39509.91000584477,48
6887,25.782467,369068.7106315201,5811.748125859743,48
6229,192.24292,369268.2556315495,6673.245289448724,49
5155,249.65312,369286.16351616755,20349.752599164218,49
7528,14.8723545,369309.95542001736,11859.496588292859,49
2953,24.99478,369375.7029392578,32949.86812987433,49
1058,102.07874,369388.4942854135,14770.16740603113,49
3369,138.90283,369723.62755469384,35841.735668763664,49
4394,66.88306,369951.31351626595,16262.9175024058,49
6448,10.393106,370002.47890088893,41447.79894843913,49
2590,38.688583,370169.27805475984,45670.93862983311,49
832,171.42734,370181.941487454,27117.071843915313,49
1649,69.47367,370219.9317855366,25085.10894601857,49
4753,230.34753,370347.84524709394,41058.302457996906,49
452,25.910109,370571.69380481925,27726.20214352466,49
5716,1200.5664,370782.751016389,16439.438079354994,49
3767,141.17114,370791.96078562114,20879.314330011788,49
1793,54.22572,370808.4616221621,47071.53347282876,49
246,64.665504,371000.2039010366,10084.697309184154,49
1080,89.92519,371129.01275682484,15229.14009311826,49
1415,201.45956,371169.3054972154,39472.226700069965,49
6547,34.97718,371358.3615933973,9762.355386059546,49
3520,75.7386,371457.1107857196,33395.5633996518,49
3762,141.17114,371505.3853261112,24001.99019806989,49
3592,74.96866,371543.0686318861,32300.27240670132,49
1168,55.20113,371716.5192857579,37445.38673630859,49
2598,38.688583,371758.7307280718,22546.66630141229,49
1262,66.345375,371798.3839011547,21509.416041643464,49
5624,205.53294,371912.91761463316,54958.058411303115,49
7289,40.894665,371919.3900357879,28588.39003980605,49
5570,161.0008,371958.7873819476,18814.25382393707,49
3729,133.95296,371986.6469338748,18172.520941245988,49
7165,41.10871,372010.7202473398,13501.905434689668,49
548,288.44913,372146.94808389846,37110.86105597064,49
792,154.245,372155.90202620754,20849.286644911193,49
6868,66.32387,372189.7990935202,15136.639473393034,49
5607,352.59174,372343.9348146968,35846.378927418205,49
4564,79.738495,372356.8540743142,29278.930862023593,49
63,54.249287,372463.91764163773,36625.00735493723,49
1802,31.608963,372509.58274741366,30219.555292931967,49
1412,201.45956,372598.0221147345,24825.91917799947,49
2224,33.175076,372619.58832435304,49630.29517080342,49
4804,226.94261,372732.91965129285,41630.958234043144,49
6051,86.38418,372739.826978217,37023.272313169226,49
7566,6.4490743,372807.4931993808,27265.310754514176,49
5995,224.49844,372883.0900551613,31246.444562314653,49
3738,29.680702,372893.3231320858,14808.541444498345,49
652,159.01828,372931.82508401456,20330.584766949843,49
6770,15.477668,372993.09563210065,34582.29972626967,49
6257,475.77917,373085.193324422,24902.832263299308,49
7160,41.10871,373225.89813213504,29160.43183123683,49
4105,206.13034,373391.9298052365,27901.993613742976,49
5791,114.57162,373392.1856321596,19898.85764717444,49
5226,205.44373,373540.69316102786,16636.31608371104,49
898,142.93713,373786.15909375646,43722.99568916033,49
7143,74.48268,373788.7173629876,16769.454810173043,49
721,71.636055,373952.57450724253,36245.83348084267,49
3895,105.22584,373955.0048630121,18747.636493157985,49
7228,42.046677,374146.87505534815,26286.21635004241,49
1705,43.312157,374321.3490169125,32342.867589399917,49
2034,49.549534,374496.0788053998,6575.3914913573235,49
1016,182.64189,374658.52890157775,22968.780724551652,49
4016,393.26248,375272.5135170532,20995.20392618278,49
6708,31.419851,375438.8010170777,35246.55433213715,49
5484,247.08044,375899.673219069,24013.68660499469,49
1314,197.57039,376142.32505564333,18567.27851236207,49
1473,99.90126,376270.2385172008,41889.10039081212,49
5288,236.46992,376338.54430567246,45767.12315725118,50
2430,22.06793,376372.5692864467,15222.981059944275,50
4840,213.82918,376381.36973260186,32647.726300598868,50
6807,39.147255,376633.51274802367,24291.533830516557,50
4712,155.80722,376682.3756903388,41068.85531857539,50
1882,40.751556,376723.052171114,43023.820708287676,50
836,171.42734,376838.17428651557,50669.8478728803,50
6370,19.503046,376931.5511134526,43043.58333809829,50
1369,178.5134,377015.8460846188,8831.247716691038,50
1407,102.49166,377215.0073442637,45173.649465336464,50
4581,40.18963,377262.07949811674,26565.464227968332,50
474,58.017788,377267.9635173484,35741.57942836423,50
5992,224.49844,377554.2338443139,51341.355172018084,50
3724,133.95296,377625.80398432445,26220.932900840442,50
3194,58.46052,377715.6606327993,33719.267601142004,50
6073,203.73329,377833.341017432,35653.702880274315,50
4698,331.69144,377886.4251039783,37950.676887825655,50
3028,21.873226,377945.9048636025,16610.2025505341,50
838,171.42734,377977.2436616841,23683.401255907374,50
4830,321.71817,378205.569190564,20251.89880107282,50
104,54.682346,378342.4365944305,22441.137695627454,50
327,52.282356,378439.39499829087,20171.31332029167,50
494,18.757757,378513.84063291724,48668.64176681501,50
6681,25.719946,378559.889479078,46630.21284343655,50
1298,205.54321,378640.3470463975,23748.3301289939,50
4768,169.94528,378685.78190794267,33026.02524661636,50
5924,340.77713,378700.5942867911,12818.847549973236,50
6372,19.503046,378703.15255602216,45832.41658370313,50
3448,75.27537,378800.3667868059,26834.581359738913,50
4607,107.1287,378891.1853445115,32104.871802826245,50
3469,150.97394,378899.37180605123,23238.435092860775,50
5988,105.59741,378956.4212099059,26739.030003955548,50
2343,38.365383,379115.41764262173,14229.918505470443,50
6104,213.509,379135.5000560861,20129.10187797773,50
640,187.26065,379157.7569983972,17315.78599583079,50
5721,245.09528,379164.15267147496,20920.067558863968,50
90,39.47442,379237.830825332,17794.041637247683,50
77,39.18004,379266.3555272594,8731.28334648394,50
3074,33.588203,379324.55615226796,41433.94592055247,50
8270,24.235373,379441.1876465161,32280.045451025246,50
8266,26.52439,379504.78621960245,26727.268361165356,50
5309,153.8298,379587.4183157685,14079.204469390454,50
7111,32.560333,379711.11063309445,39197.16159233697,50
4645,18.233555,379749.48467156163,29772.497744788918,50
4911,846.72675,379806.6619888777,21323.436264212105,50
2222,33.175076,380049.3138254521,31933.800339339403,50
7283,40.894665,380330.08387357055,25763.696255253577,50
1840,34.00876,380337.88659472566,42480.06058320723,50
5736,721.5432,380444.8222485875,34596.49812050253,50
5991,224.49844,380578.61972937663,24451.591944963322,50
2074,60.86941,380668.28706592834,25434.37025712793,50
6688,25.719946,380775.35063325183,28743.07578886739,50
5494,138.4953,381034.2474794439,31885.832791255387,50
7991,35.037315,381147.5788063839,30164.488547731515,50
6432,26.686504,381498.8291718204,33713.051006910304,50
4228,7.3314357,381527.4817872093,41739.44164078998,50
4133,20.287352,381610.24179683684,47763.14876812336,50
5669,1089.485,381911.22217188147,29557.603129372506,50
3001,23.505556,381975.17890266003,5830.93514509335,50
1577,35.968292,381998.2033257404,29022.28529275486,50
3483,170.756,382013.80876805045,43901.857082456016,50
7122,17.991503,382039.13563343877,8194.775914673804,50
7807,16.877363,382167.0490949963,45129.78793936844,50
1028,190.70271,382182.3987103831,29682.702494775625,50
8341,63.570885,382498.6007873529,51987.07511730592,50
687,56.51165,382717.0769796929,35684.01837066341,50
4686,1496.549,382775.6613450863,34484.02381375513,51
115,42.731747,382960.1125566519,34386.975870471535,51
1071,95.788826,383212.4858163047,15597.147122018849,51
284,55.652454,383290.12928747,39764.71362126708,51
697,133.4445,383382.22697979136,49402.73712269285,51
6278,27.643959,383524.21092212,39130.198895211666,51
1646,69.47367,383612.47121059464,20046.597695273224,51
144,69.68797,383726.5700183038,39849.366750125766,51
564,482.22647,384001.71187411377,33856.320479527654,51
8256,41.968815,384027.42247988674,31594.190098904553,51
4531,56.55679,384188.0817876029,16583.34072360705,51
4378,24.134565,384496.86488380237,31431.887103207468,51
7489,26.29382,384507.86544149625,19962.17481064534,51
94,39.47442,384807.95042231,19890.37698467319,51
1495,17.964464,385016.7051915716,51006.34981619932,51
7736,20.879675,385032.82228772785,19758.86915484604,51
6873,32.29128,385185.8067877504,16069.128608146366,51
137,68.15318,385288.1375569963,9819.91644376037,51
544,288.44913,385337.00049931137,27204.929204986016,51
2621,80.00929,385390.4683262423,14019.954953997076,51
7472,33.48047,385403.259672398,37537.48442862991,51
7367,8.802377,385403.25967239804,19566.922214433027,51
5709,608.28534,385544.68079549586,31307.566730785235,51
5508,408.79108,385556.7558262669,16665.844906311562,51
6970,7.5198865,385593.8507301186,32673.383182718047,51
1716,19.773375,385799.7914032259,34120.276303124396,51
2085,42.270435,385850.95678784885,34014.747697339546,51
6921,9.44201,385938.9612494003,15581.778319612728,51
457,25.910109,385991.6615955619,35660.99394758308,51
5247,444.14014,386077.23570134374,30575.83905308082,51
3372,118.533745,386233.03429752076,54755.666057619346,51
5608,352.59174,386634.8104802725,29334.189477416385,51
2364,108.83637,386841.77446107235,11089.329636255849,51
6993,70.651955,386854.56580722803,27037.848641499757,51
6232,239.465,386963.8039033981,25610.833273019423,51
3188,50.455013,387086.60082649323,39528.32954430903,51
406,83.34905,387110.5206438044,31048.607206996923,51
3510,41.42308,387219.6308265128,50830.25135367325,51
7623,19.453152,387302.1350092173,25569.485246571,51
5058,211.2304,387552.205826562,21360.908512775346,51
1481,70.21323,387603.371211185,25499.5485614645,51
199,49.59935,387616.16255734075,40298.496496346044,51
8121,31.434721,387769.6587112096,20175.15072413839,51
7366,8.802377,387808.03274967684,27675.3565425556,51
2011,12.369762,388091.1052401033,49416.4174674064,51
4449,48.635468,388493.64890362433,11480.744828621446,51
7147,74.48268,388557.34980747994,13696.250752506876,51
563,482.22647,388627.95803825965,28928.46076870251,51
6177,152.13943,388707.1364709637,31914.32551481729,51
5676,888.09296,388817.0141344415,34686.86898109283,51
7307,90.23863,388855.26025944715,13530.436532290041,51
4331,51.338806,388869.7144806031,29112.464283152814,51
5263,214.09679,389189.6260479581,10514.486540016962,51
3707,41.88771,389311.015922976,30108.673508780947,51
8224,21.37011,389355.7856345213,15019.59865606803,51
5205,283.58096,389562.749615321,18985.555531654718,51
7974,21.691416,389586.0298653244,50141.43736318673,51
1601,54.658108,389881.2541345989,25145.548056604443,51
4814,289.6051,389920.77939422015,25115.577932561544,51
2917,46.200573,390102.80025001627,23698.65493619809,51
1736,34.647423,390187.2231346441,40471.179669448495,51
3441,75.27537,390209.224250032,17425.65086796242,51
2958,24.99478,390249.64490388415,24396.06471130126,51
6638,12.778408,390379.0933269802,45782.1465933111,51
4718,155.80722,390431.4866808342,29299.28061462276,52
522,196.74655,390596.5462116278,49107.257026495296,52
5059,211.2304,390641.06009624974,47126.158916586835,52
577,150.19583,390673.29428856215,31322.808898864405,52
1819,74.1719,390725.4829808776,36797.01898236653,52
7095,25.168598,390762.83371165243,40173.78087132759,52
1553,273.71152,390856.2105385893,11549.24248728542,52
5702,608.28534,390957.51800014277,37014.08173095633,52
6600,19.979324,391062.6628655428,31467.555771962732,52
2578,58.077995,391098.09489439434,54100.1223584839,52
6360,18.860285,391287.27890403767,17959.050002656717,52
1478,99.90126,391389.60967328364,17095.63413714437,52
668,203.18814,391432.07694252057,15664.896486932721,52
3036,30.361343,391466.35775021807,8158.320578129951,52
3728,133.95296,391469.5811694492,19713.495691762408,52
3092,26.228762,391568.688519464,11899.789328683435,52
1364,178.5134,391607.31838485424,30613.464797797937,52
3056,11.962647,391832.19025027216,29982.78747558925,52
203,39.42824,391953.06847144384,14150.772051131811,52
4429,45.313828,392039.410057995,35138.723284044274,52
2585,38.019325,392131.50775031646,25457.337119150565,52
3787,147.9282,392157.0904426278,48946.086064932984,52
2233,15.668571,392181.0102599392,25111.721341695593,52
3583,58.306698,392515.2481349886,16949.81279096895,52
3080,3.5855932,392528.0394811443,30062.221735216386,52
3852,121.82323,392758.2837119475,11111.202838182158,52
972,154.79561,392809.4490965705,28533.016302297856,52
6204,121.09514,392875.96409658034,21355.536147389936,52
4633,36.481667,392983.6672312118,32400.39027306228,52
4821,110.53163,393000.67972159875,23028.701785618214,52
620,326.54654,393024.3437119869,44056.8498238251,52
2073,60.86941,393308.3115966443,29056.821927375342,52
4945,301.2515,393513.48478898255,19240.81963553864,52
7801,16.877363,393960.67025058705,7811.035530001654,52
1138,110.92172,393967.577577511,54944.427952839564,52
357,82.458916,393984.97380828287,18216.46305269479,52
6374,19.503046,394036.139192906,16004.238109098307,52
